5 3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0	0	0.001	0	0.001	0.001	0	0	0.004	0.001	0.001	0.006	0.003	0.04	0.019	0.041	0.07	0.316	0.116	0.035	0.151	0.063	0.006	0.064	0.009	0.003	0.006	0.005	0.003	0.006	0.004	0.001	0.009	0	0	0.002	0.001	0	0.001	0.001	0.001	0.003	0	0	0.001	0.001	0.001	0.001	0	0.001	0	0	0	0	0	0	0.001	0
5 4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0	0	0	0	0	0	0	0	0.001	0	0	0.001	0	0.001	0.001	0.001	0.003	0.005	0.002	0.042	0.018	0.019	0.058	0.393	0.114	0.032	0.091	0.081	0.007	0.022	0.01	0.002	0.034	0.005	0.012	0.002	0.001	0.003	0.005	0	0	0.014	0	0.001	0.001	0	0	0.002	0	0.001	0.001	0	0	0.007	0.001	0	0.001	0	0	0	0	0	0.001	0	0	0	0
5 5	0	0.001	0.001	0	0.002	0	0	0.002	0	0	0	0.005	0.001	0.018	0.001	0	0.003	0.017	0.001	0	0	0	0.002	0	0	0.089	0.002	0	0.002	0.005	0.006	0.018	0.046	0.008	0.066	0.004	0.003	0.042	0.014	0.005	0.003	0.003	0.006	0.026	0.012	0.007	0.162	0.007	0.012	0.026	0.006	0.003	0.003	0.005	0.014	0.042	0.003	0.004	0.066	0.008	0.046	0.018	0.006	0.005	0.002	0	0.002	0.089	0	0	0.002	0	0	0	0.001	0.017	0.003	0	0.001	0.018	0.001	0.005	0	0	0	0.002	0	0	0.002	0	0.001	0.001	0
### Output Prob 2nd Right
1 1	0	0.001	0	0	0.001	0	0	0	0	0	0.001	0	0	0.001	0	0	0.001	0	0.001	0.001	0	0.001	0.001	0	0	0.008	0	0.001	0.002	0.001	0.002	0.003	0.002	0.003	0.011	0.004	0.003	0.023	0.003	0.008	0.028	0.015	0.022	0.076	0.021	0.027	0.455	0.027	0.021	0.076	0.022	0.015	0.028	0.008	0.003	0.023	0.003	0.004	0.011	0.003	0.002	0.003	0.002	0.001	0.002	0.001	0	0.008	0	0	0.001	0.001	0	0.001	0.001	0	0.001	0	0	0.001	0	0	0.001	0	0	0	0	0	0.001	0	0	0.001	0
1 2	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0	0	0	0	0.001	0.001	0.001	0	0.001	0.001	0	0.001	0	0.004	0.002	0.002	0.002	0.005	0.001	0	0.009	0.003	0.001	0.008	0.012	0.002	0.044	0.022	0.005	0.023	0.04	0.009	0.063	0.034	0.027	0.134	0.063	0.045	0.088	0.055	0.028	0.098	0.041	0.016	0.047	0.01	0.005	0.009	0.006	0.002	0.004	0.003	0.001	0.007	0	0	0.002	0	0	0.001	0.001	0	0.001	0.001	0	0	0	0	0	0	0	0	0	0	0.001	0	0	0.001	0
1 3	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0	0	0	0	0.001	0.001	0	0	0	0	0	0.001	0	0	0	0	0.001	0.001	0	0	0.003	0.001	0.001	0.003	0.004	0.002	0.011	0.006	0	0.008	0.008	0.001	0.05	0.005	0.011	0.022	0.062	0.024	0.191	0.074	0.025	0.092	0.053	0.021	0.122	0.05	0.019	0.034	0.027	0.008	0.012	0.015	0.001	0.012	0.002	0.001	0.002	0.001	0.001	0.001	0	0	0.002	0	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0.001	0
1 4	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0.001	0	0	0	0	0.001	0	0	0	0.004	0	0	0.002	0.001	0	0.002	0.001	0.001	0.008	0.001	0.001	0.02	0.002	0.002	0.013	0.01	0.006	0.023	0.019	0.013	0.126	0.023	0.026	0.156	0.046	0.055	0.115	0.066	0.025	0.056	0.091	0.005	0.042	0.004	0.003	0.006	0.002	0.004	0.003	0.002	0	0.002	0	0	0.001	0	0	0.001	0	0	0.001	0	0	0	0.001	0	0.001	0
1 5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0	0	0.001	0	0	0.001	0	0	0.009	0.001	0	0.005	0.003	0.002	0.007	0.004	0.002	0.03	0.006	0.015	0.113	0.018	0.042	0.111	0.031	0.019	0.084	0.036	0.012	0.284	0.008	0.011	0.027	0.006	0.01	0.019	0.008	0.003	0.013	0.009	0.001	0.01	0.001	0.004	0.002	0.003	0	0.002	0.002	0	0.008	0.002	0.001	0.006	0.004
2 1	0	0.001	0	0	0.001	0	0	0	0	0	0	0	0	0	0	0.001	0.001	0	0.001	0.001	0	0	0.002	0	0	0.007	0.001	0.003	0.004	0.002	0.006	0.009	0.005	0.01	0.047	0.016	0.041	0.098	0.028	0.055	0.088	0.045	0.063	0.134	0.027	0.034	0.063	0.009	0.04	0.023	0.005	0.022	0.044	0.002	0.012	0.008	0.001	0.003	0.009	0	0.001	0.005	0.002	0.002	0.002	0.004	0	0.001	0	0.001	0.001	0	0.001	0.001	0.001	0	0	0	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0
2 2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0	0	0	0	0	0	0.001	0	0.005	0	0.001	0.001	0.001	0.001	0.003	0.001	0.002	0.008	0.004	0.003	0.013	0.008	0.006	0.033	0.021	0.012	0.032	0.018	0.006	0.63	0.006	0.018	0.032	0.012	0.021	0.033	0.006	0.008	0.013	0.003	0.004	0.008	0.002	0.001	0.003	0.001	0.001	0.001	0.001	0	0.005	0	0.001	0	0	0	0	0	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2 3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0	0.001	0.001	0.001	0.002	0.005	0.003	0.001	0.013	0.002	0.005	0.005	0.013	0.008	0.061	0.026	0.011	0.019	0.018	0.031	0.094	0.039	0.065	0.235	0.053	0.056	0.056	0.049	0.02	0.037	0.007	0.009	0.016	0.003	0.004	0.005	0.003	0.002	0.002	0.001	0.002	0.003	0	0.001	0.001	0.001	0.001	0	0.001	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2 4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0	0	0.001	0.001	0.001	0.01	0	0.001	0.001	0.005	0.003	0.017	0.009	0.002	0.009	0.002	0.003	0.037	0.004	0.034	0.026	0.053	0.102	0.274	0.055	0.052	0.121	0.035	0.02	0.042	0.014	0.012	0.014	0.006	0.004	0.005	0.002	0.001	0.005	0	0.001	0.001	0	0.001	0.002	0	0.001	0.001	0.001	0	0.001	0	0	0	0	0	0	0.001	0	0.001	0	0	0	0.001
2 5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0	0	0.002	0.001	0.001	0.001	0.001	0.002	0.002	0.001	0.001	0.011	0.001	0.004	0.008	0.003	0.021	0.018	0.01	0.029	0.145	0.015	0.058	0.184	0.042	0.06	0.068	0.027	0.024	0.035	0.009	0.005	0.076	0.007	0.006	0.011	0.002	0.007	0.011	0.011	0.003	0.015	0.008	0.003	0.015	0.001	0.003	0.003	0.002	0.002	0.002	0	0.001	0.006	0.001	0.003	0.006	0.003
3 1	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0.001	0	0	0.002	0	0	0.001	0.001	0.001	0.002	0.001	0.002	0.012	0.001	0.015	0.012	0.008	0.027	0.034	0.019	0.05	0.122	0.021	0.053	0.092	0.025	0.074	0.191	0.024	0.062	0.022	0.011	0.005	0.05	0.001	0.008	0.008	0	0.006	0.011	0.002	0.004	0.003	0.001	0.001	0.003	0	0	0.001	0.001	0	0	0	0	0.001	0	0	0	0	0	0.001	0.001	0	0	0	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0
3 2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0.001	0	0.001	0.001	0.001	0.001	0	0.003	0.002	0.001	0.002	0.002	0.003	0.005	0.004	0.003	0.016	0.009	0.007	0.037	0.02	0.049	0.056	0.056	0.053	0.235	0.065	0.039	0.094	0.031	0.018	0.019	0.011	0.026	0.061	0.008	0.013	0.005	0.005	0.002	0.013	0.001	0.003	0.005	0.002	0.001	0.001	0.001	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3 3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0.001	0.001	0	0	0.003	0.001	0.001	0.004	0.003	0.002	0.01	0.005	0.005	0.014	0.01	0.01	0.031	0.013	0.008	0.749	0.008	0.013	0.031	0.01	0.01	0.014	0.005	0.005	0.01	0.002	0.003	0.004	0.001	0.001	0.003	0	0	0.001	0.001	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3 4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0	0	0.003	0	0	0.001	0.001	0	0.004	0.001	0.001	0.005	0.002	0.003	0.018	0.008	0.013	0.034	0.01	0.023	0.075	0.056	0.103	0.343	0.066	0.061	0.046	0.039	0.011	0.026	0.006	0.003	0.01	0.002	0.003	0.004	0	0.002	0	0.001	0.001	0.004	0.001	0.001	0.002	0.001	0	0.001	0.001	0.001	0	0.001	0	0	0.001	0	0	0.001	0	0	0	0	0.001	0	0	0	0
3 5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0	0	0	0	0	0.001	0	0.001	0.001	0	0.001	0.002	0	0.001	0.006	0.001	0.01	0.008	0.001	0.007	0.031	0.004	0.029	0.033	0.03	0.088	0.238	0.037	0.069	0.139	0.023	0.013	0.057	0.011	0.009	0.02	0.007	0.011	0.013	0.007	0.001	0.029	0.008	0.001	0.005	0.001	0.003	0.004	0.007	0	0.005	0.004	0.001	0.008	0.001	0.001	0	0	0	0.002	0	0.001	0.002	0	0	0.004	0.001
4 1	0	0.001	0	0.001	0	0	0	0.001	0	0	0.001	0	0	0.001	0	0	0.002	0	0.002	0.003	0.004	0.002	0.006	0.003	0.004	0.042	0.005	0.091	0.056	0.025	0.066	0.115	0.055	0.046	0.156	0.026	0.023	0.126	0.013	0.019	0.023	0.006	0.01	0.013	0.002	0.002	0.02	0.001	0.001	0.008	0.001	0.001	0.002	0	0.001	0.002	0	0	0.004	0	0	0	0.001	0	0	0	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0
4 2	0.001	0	0	0	0.001	0	0.001	0	0	0	0	0	0	0.001	0	0.001	0.001	0.001	0	0.002	0.001	0	0.001	0.001	0	0.005	0.001	0.002	0.005	0.004	0.006	0.014	0.012	0.014	0.042	0.02	0.035	0.121	0.052	0.055	0.274	0.102	0.053	0.026	0.034	0.004	0.037	0.003	0.002	0.009	0.002	0.009	0.017	0.003	0.005	0.001	0.001	0	0.01	0.001	0.001	0.001	0	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4 3	0	0	0	0	0.001	0	0	0	0	0.001	0	0	0.001	0	0	0.001	0	0.001	0.001	0.001	0	0.001	0.002	0.001	0.001	0.004	0.001	0.001	0	0.002	0	0.004	0.003	0.002	0.01	0.003	0.006	0.026	0.011	0.039	0.046	0.061	0.066	0.343	0.103	0.056	0.075	0.023	0.01	0.034	0.013	0.008	0.018	0.003	0.002	0.005	0.001	0.001	0.004	0	0.001	0.001	0	0	0.003	0	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4 4	0	0.001	0	0	0.001	0	0	0.001	0	0	0.001	0	0	0	0	0	0	0	0.001	0	0	0	0.001	0	0	0.003	0	0	0.001	0	0	0.003	0.001	0.001	0.006	0.002	0.001	0.008	0.001	0.003	0.015	0.005	0.017	0.04	0.016	0.009	0.726	0.009	0.016	0.04	0.017	0.005	0.015	0.003	0.001	0.008	0.001	0.002	0.006	0.001	0.001	0.003	0	0	0.001	0	0	0.003	0	0	0.001	0	0	0	0.001	0	0	0	0	0	0	0	0.001	0	0	0.001	0	0	0.001	0	0	0.001	0
4 5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0	0	0.001	0	0.001	0	0	0	0	0	0.001	0.002	0	0	0	0	0.002	0.003	0	0.002	0.003	0	0.003	0.004	0.001	0.009	0.007	0.004	0.04	0.029	0.006	0.055	0.05	0.037	0.114	0.229	0.048	0.066	0.065	0.029	0.018	0.042	0.009	0.01	0.026	0.005	0.002	0.006	0.002	0.002	0.007	0.001	0	0.014	0.001	0.002	0.008	0.001	0.002	0.003	0.007	0	0.003	0.002	0	0.008	0.001	0.001	0.001	0.001	0	0.001	0	0	0.003	0	0	0.002	0
5 1	0.004	0.006	0.001	0.002	0.008	0	0.002	0.002	0	0.003	0.002	0.004	0.001	0.01	0.001	0.009	0.013	0.003	0.008	0.019	0.01	0.006	0.027	0.011	0.008	0.284	0.012	0.036	0.084	0.019	0.031	0.111	0.042	0.018	0.113	0.015	0.006	0.03	0.002	0.004	0.007	0.002	0.003	0.005	0	0.001	0.009	0	0	0.001	0	0	0.001	0	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5 2	0.003	0.006	0.003	0.001	0.006	0.001	0	0.002	0.002	0.002	0.003	0.003	0.001	0.015	0.003	0.008	0.015	0.003	0.011	0.011	0.007	0.002	0.011	0.006	0.007	0.076	0.005	0.009	0.035	0.024	0.027	0.068	0.06	0.042	0.184	0.058	0.015	0.145	0.029	0.01	0.018	0.021	0.003	0.008	0.004	0.001	0.011	0.001	0.001	0.002	0.002	0.001	0.001	0.001	0.001	0.002	0	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5 3	0.001	0.004	0	0	0.002	0.001	0	0.002	0	0	0	0.001	0.001	0.008	0.001	0.004	0.005	0	0.007	0.004	0.003	0.001	0.005	0.001	0.008	0.029	0.001	0.007	0.013	0.011	0.007	0.02	0.009	0.011	0.057	0.013	0.023	0.139	0.069	0.037	0.238	0.088	0.03	0.033	0.029	0.004	0.031	0.007	0.001	0.008	0.01	0.001	0.006	0.001	0	0.002	0.001	0	0.001	0.001	0	0.001	0	0	0	0	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5 4	0	0.002	0	0	0.003	0	0	0.001	0	0.001	0.001	0.001	0.001	0.008	0	0.002	0.003	0	0.007	0.003	0.002	0.001	0.008	0.002	0.001	0.014	0	0.001	0.007	0.002	0.002	0.006	0.002	0.005	0.026	0.01	0.009	0.042	0.018	0.029	0.065	0.066	0.048	0.229	0.114	0.037	0.05	0.055	0.006	0.029	0.04	0.004	0.007	0.009	0.001	0.004	0.003	0	0.003	0.002	0	0.003	0.002	0	0	0	0	0.002	0.001	0	0	0	0	0	0.001	0	0.001	0	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0
5 5	0.002	0	0	0	0.003	0	0.001	0	0	0	0	0.001	0	0.003	0	0.003	0.001	0	0.001	0.001	0	0	0.001	0	0.002	0.015	0	0.001	0.002	0	0.002	0.002	0.003	0.001	0.017	0.003	0.003	0.029	0.002	0.007	0.021	0.011	0.028	0.074	0.016	0.026	0.431	0.026	0.016	0.074	0.028	0.011	0.021	0.007	0.002	0.029	0.003	0.003	0.017	0.001	0.003	0.002	0.002	0	0.002	0.001	0	0.015	0.002	0	0.001	0	0	0.001	0.001	0	0.001	0.003	0	0.003	0	0.001	0	0	0	0	0.001	0	0.003	0	0	0	0.002
### Output Prob 2nd Left
1 1	0	0.001	0	0	0.001	0	0	0	0	0	0.001	0	0	0.001	0	0	0.001	0	0	0.001	0.001	0	0.001	0.001	0	0.008	0	0.001	0.002	0.001	0.002	0.003	0.002	0.004	0.011	0.003	0.003	0.023	0.003	0.015	0.028	0.008	0.021	0.076	0.022	0.027	0.455	0.027	0.022	0.076	0.021	0.008	0.028	0.015	0.003	0.023	0.003	0.003	0.011	0.004	0.002	0.003	0.002	0.001	0.002	0.001	0	0.008	0	0.001	0.001	0	0.001	0.001	0	0	0.001	0	0	0.001	0	0	0.001	0	0	0	0	0	0.001	0	0	0.001	0
1 2	0	0.001	0	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0.001	0.001	0	0.001	0.001	0	0.002	0	0.001	0.007	0	0.002	0.004	0.003	0.005	0.009	0.006	0.016	0.047	0.01	0.028	0.098	0.041	0.045	0.088	0.055	0.027	0.134	0.063	0.009	0.063	0.034	0.005	0.023	0.04	0.002	0.044	0.022	0.001	0.008	0.012	0	0.009	0.003	0.002	0.005	0.001	0.004	0.002	0.002	0	0.001	0	0	0.001	0.001	0.001	0.001	0.001	0	0	0	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0
1 3	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0.001	0	0	0.002	0	0.001	0.001	0	0.001	0.002	0.001	0.001	0.012	0.002	0.008	0.012	0.015	0.019	0.034	0.027	0.021	0.122	0.05	0.025	0.092	0.053	0.024	0.191	0.074	0.011	0.022	0.062	0.001	0.05	0.005	0	0.008	0.008	0.002	0.011	0.006	0.001	0.003	0.004	0	0.003	0.001	0.001	0.001	0	0	0	0	0	0.001	0	0	0	0	0.001	0.001	0	0	0	0	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0
1 4	0	0.001	0	0	0	0.001	0	0.001	0	0	0.001	0	0	0.001	0	0	0.002	0	0.004	0.003	0.002	0.003	0.006	0.002	0.005	0.042	0.004	0.025	0.056	0.091	0.055	0.115	0.066	0.026	0.156	0.046	0.013	0.126	0.023	0.006	0.023	0.019	0.002	0.013	0.01	0.001	0.02	0.002	0.001	0.008	0.001	0	0.002	0.001	0	0.002	0.001	0	0.004	0	0.001	0	0	0	0	0	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0
1 5	0.001	0.006	0.004	0	0.008	0.002	0	0.002	0.002	0.004	0.002	0.003	0.001	0.01	0.001	0.003	0.013	0.009	0.01	0.019	0.008	0.011	0.027	0.006	0.012	0.284	0.008	0.019	0.084	0.036	0.042	0.111	0.031	0.015	0.113	0.018	0.002	0.03	0.006	0.002	0.007	0.004	0	0.005	0.003	0	0.009	0.001	0	0.001	0	0	0.001	0	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2 1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0	0	0	0	0.001	0.001	0.001	0.001	0.001	0	0	0.001	0	0.002	0.002	0.004	0.001	0.005	0.002	0.003	0.009	0	0.012	0.008	0.001	0.022	0.044	0.002	0.04	0.023	0.005	0.034	0.063	0.009	0.063	0.134	0.027	0.055	0.088	0.045	0.041	0.098	0.028	0.01	0.047	0.016	0.006	0.009	0.005	0.003	0.004	0.002	0	0.007	0.001	0	0.002	0	0.001	0.001	0	0.001	0.001	0	0	0	0	0	0	0	0	0	0	0	0.001	0	0	0.001	0
2 2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0	0	0	0	0.001	0	0	0	0.005	0	0.001	0.001	0.001	0.001	0.003	0.001	0.004	0.008	0.002	0.008	0.013	0.003	0.021	0.033	0.006	0.018	0.032	0.012	0.006	0.63	0.006	0.012	0.032	0.018	0.006	0.033	0.021	0.003	0.013	0.008	0.002	0.008	0.004	0.001	0.003	0.001	0.001	0.001	0.001	0	0.005	0	0	0	0.001	0	0	0	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2 3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0.001	0	0.001	0.001	0.001	0.001	0.002	0.003	0	0.002	0.002	0.001	0.004	0.005	0.003	0.009	0.016	0.003	0.02	0.037	0.007	0.056	0.056	0.049	0.065	0.235	0.053	0.031	0.094	0.039	0.011	0.019	0.018	0.008	0.061	0.026	0.005	0.005	0.013	0.001	0.013	0.002	0.002	0.005	0.003	0.001	0.001	0.001	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2 4	0	0	0.001	0	0.001	0	0	0	0.001	0	0	0	0	0.001	0	0.001	0.001	0.001	0.001	0.002	0	0.001	0.001	0	0.001	0.005	0	0.004	0.005	0.002	0.012	0.014	0.006	0.02	0.042	0.014	0.052	0.121	0.035	0.102	0.274	0.055	0.034	0.026	0.053	0.003	0.037	0.004	0.002	0.009	0.002	0.003	0.017	0.009	0.001	0.001	0.005	0.001	0.01	0	0	0.001	0.001	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2 5	0.003	0.006	0.003	0.001	0.006	0.001	0.002	0.002	0	0.003	0.003	0.002	0.003	0.015	0.001	0.003	0.015	0.008	0.007	0.011	0.011	0.006	0.011	0.002	0.005	0.076	0.007	0.024	0.035	0.009	0.06	0.068	0.027	0.058	0.184	0.042	0.029	0.145	0.015	0.021	0.018	0.01	0.004	0.008	0.003	0.001	0.011	0.001	0.002	0.002	0.001	0.001	0.001	0.001	0	0.002	0.001	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3 1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0	0	0	0	0	0.001	0.001	0	0	0	0	0.001	0	0	0	0	0	0.001	0.001	0.001	0.003	0	0.004	0.003	0.001	0.006	0.011	0.002	0.008	0.008	0	0.005	0.05	0.001	0.062	0.022	0.011	0.074	0.191	0.024	0.053	0.092	0.025	0.05	0.122	0.021	0.027	0.034	0.019	0.015	0.012	0.008	0.002	0.012	0.001	0.001	0.002	0.001	0	0.001	0.001	0	0.002	0	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0.001	0
3 2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0	0.001	0.001	0.001	0.003	0.005	0.002	0.002	0.013	0.001	0.013	0.005	0.005	0.026	0.061	0.008	0.018	0.019	0.011	0.039	0.094	0.031	0.053	0.235	0.065	0.049	0.056	0.056	0.007	0.037	0.02	0.003	0.016	0.009	0.003	0.005	0.004	0.001	0.002	0.002	0	0.003	0.002	0.001	0.001	0.001	0.001	0	0.001	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3 3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0.001	0.001	0.001	0.003	0	0.003	0.004	0.001	0.005	0.01	0.002	0.01	0.014	0.005	0.013	0.031	0.01	0.008	0.749	0.008	0.01	0.031	0.013	0.005	0.014	0.01	0.002	0.01	0.005	0.001	0.004	0.003	0	0.003	0.001	0.001	0.001	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3 4	0	0	0	0	0.001	0	0	0	0	0	0	0.001	0	0	0.001	0.001	0	0.001	0	0.001	0.001	0.001	0.002	0.001	0.001	0.004	0.001	0.002	0	0.001	0.003	0.004	0	0.003	0.01	0.002	0.011	0.026	0.006	0.061	0.046	0.039	0.103	0.343	0.066	0.023	0.075	0.056	0.013	0.034	0.01	0.003	0.018	0.008	0.001	0.005	0.002	0	0.004	0.001	0	0.001	0.001	0	0.003	0	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3 5	0	0.004	0.001	0.001	0.002	0	0	0.002	0	0.001	0	0	0.001	0.008	0.001	0	0.005	0.004	0.003	0.004	0.007	0.001	0.005	0.001	0.001	0.029	0.008	0.011	0.013	0.007	0.009	0.02	0.007	0.013	0.057	0.011	0.069	0.139	0.023	0.088	0.238	0.037	0.029	0.033	0.03	0.007	0.031	0.004	0.01	0.008	0.001	0.001	0.006	0.001	0.001	0.002	0	0.001	0.001	0	0	0.001	0	0	0	0	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4 1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0.001	0	0	0	0	0	0	0.001	0	0.004	0	0.001	0.002	0	0.001	0.002	0	0.001	0.008	0.001	0.002	0.02	0.001	0.01	0.013	0.002	0.019	0.023	0.006	0.023	0.126	0.013	0.046	0.156	0.026	0.066	0.115	0.055	0.091	0.056	0.025	0.004	0.042	0.005	0.002	0.006	0.003	0.002	0.003	0.004	0	0.002	0	0	0.001	0	0	0.001	0	0	0.001	0	0.001	0	0	0	0.001	0
4 2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0	0.001	0.001	0	0	0.01	0.001	0.005	0.001	0.001	0.009	0.017	0.003	0.002	0.009	0.002	0.004	0.037	0.003	0.053	0.026	0.034	0.055	0.274	0.102	0.035	0.121	0.052	0.014	0.042	0.02	0.006	0.014	0.012	0.002	0.005	0.004	0	0.005	0.001	0	0.001	0.001	0	0.002	0.001	0.001	0.001	0.001	0	0.001	0	0	0	0	0.001	0	0	0	0.001	0	0.001	0	0
4 3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0	0	0.003	0	0.001	0.001	0	0.001	0.004	0	0.002	0.005	0.001	0.008	0.018	0.003	0.01	0.034	0.013	0.056	0.075	0.023	0.066	0.343	0.103	0.039	0.046	0.061	0.006	0.026	0.011	0.002	0.01	0.003	0	0.004	0.003	0.001	0	0.002	0.001	0.004	0.001	0.001	0.002	0.001	0.001	0.001	0	0.001	0	0.001	0.001	0	0	0.001	0	0	0	0	0	0	0.001	0	0	0	0
4 4	0	0.001	0	0	0.001	0	0	0.001	0	0	0.001	0	0	0	0	0	0	0	0	0	0.001	0	0.001	0	0	0.003	0	0	0.001	0	0.001	0.003	0	0.002	0.006	0.001	0.001	0.008	0.001	0.005	0.015	0.003	0.016	0.04	0.017	0.009	0.726	0.009	0.017	0.04	0.016	0.003	0.015	0.005	0.001	0.008	0.001	0.001	0.006	0.002	0	0.003	0.001	0	0.001	0	0	0.003	0	0	0.001	0	0.001	0	0	0	0	0	0	0	0	0	0.001	0	0	0.001	0	0	0.001	0	0	0.001	0
4 5	0	0.002	0	0	0.003	0	0	0.001	0	0.001	0.001	0.001	0	0.008	0.001	0	0.003	0.002	0.002	0.003	0.007	0.002	0.008	0.001	0	0.014	0.001	0.002	0.007	0.001	0.002	0.006	0.002	0.01	0.026	0.005	0.018	0.042	0.009	0.066	0.065	0.029	0.114	0.229	0.048	0.055	0.05	0.037	0.04	0.029	0.006	0.009	0.007	0.004	0.003	0.004	0.001	0.002	0.003	0	0.002	0.003	0	0	0	0	0.001	0.002	0	0	0	0	0.001	0	0	0	0.001	0	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0
